,state,latitude,longitude,crime_index
Streator,il,-88.8357361,41.1210234,1.0830534351145038
Sullivan,il,-93.1140993,40.1993002,1.151548919099621
Summit,il,-106.0636654,39.6070951,1.0833556448014279
Sumner,il,-97.4792142,37.2435967,1.17293997965412
Swansea,il,-3.9459248,51.6195955,1.0707266229898749
Sycamore,il,-88.6867538,41.9889173,1.0508978737468326
Taylorville,il,-89.294533,39.548935,1.0801115599153683
Thayer,il,-97.6348188,40.1682672,1.7386018237082066
Thomasboro,il,-88.1842134,40.2417001,1.4579524680073126
Thornton,il,-104.985181,39.8695516,1.2302930251754023
Tilton,il,-71.588974,43.44245,1.2558756633813495
Tinley Park,il,-87.7844944,41.5733669,1.0347832284965877
Tolono,il,-88.2589387,39.9861415,1.1534667827096026
Toluca,il,-99.6569007,19.292545,1.3977900552486189
Tower Lakes,il,-88.1520248,42.2319682,1.3959349593495936
Trenton,il,-74.7429463,40.2170575,1.1974546856922483
Troy,il,26.238017461011644,39.957373950000004,1.0642822619623007
Tuscola,il,-83.3951071,43.4776781,1.1450645756457565
Union,il,-89.2504793,37.4616454,1.8878842676311032
Urbana,il,-88.207301,40.1117174,1.0695104562737643
Valmeyer,il,-90.30015416764618,38.3053765,1.4043408360128617
Vandalia,il,-89.0936778,38.960601,1.1180972388955581
Vernon Hills,il,-87.9803604,42.2204892,1.052184601631467
Vienna,il,16.3725042,48.2083537,1.3603603603603605
Villa Park,il,-1.8850354312212985,52.5091264,1.0533924530044803
Viola,il,7.9664706,44.2907439,1.5601799775028122
Virden,il,-100.9322654,49.8485092,1.2118211821182119
Warren,il,-90.6168408,40.8442828,1.3889315910837816
Warrensburg,il,-93.7409596,38.7624373,1.458185053380783
Warrenville,il,-88.174097,41.8179303,1.052909255351221
Washington,il,-77.0365427,38.8950368,1.0528496182754334
Watseka,il,-87.7364218,40.7761465,1.1688500727802038
Waukegan,il,-87.8447938,42.3636331,1.0583203283047222
Waverly,il,-92.4754626,42.7258142,1.4383333333333332
Wayne,il,-88.4197678,38.4251958,1.2131079967023908
Westchester,il,-87.8820048,41.8505866,1.0518984220907297
West Chicago,il,-88.2039607,41.8847507,1.0378992560790554
West City,il,-88.9350692,37.9939386,2.04375
West Dundee,il,-88.2828581,42.0980812,1.0873867429661421
Western Springs,il,-87.900671,41.8096132,1.0579494799405647
Westfield,il,-72.7584859,42.1390327,1.9298561151079137
Westmont,il,-118.3022963,33.9414035,1.0479263046830614
Westville,il,-62.7085523,45.5615392,1.2223346828609987
Wheaton,il,-88.1101709,41.8646959,1.0343867569601204
Wheeling,il,-87.9310944,42.138889,1.0361791534283078
Willow Springs,il,-87.8586963,41.7402308,1.110993283845882
Wilmette,il,-87.7193768,42.0757315,1.0358019714903441
Winnebago,il,-89.1496574,42.3255276,1.1984475194060074
Winnetka,il,-87.7365286,42.1080703,1.0548883694688482
Witt,il,-89.3481413,39.2564351,1.6210153482880756
Wood Dale,il,-87.9789562,41.9633625,1.0698081552264935
Woodridge,il,-88.045559,41.7563344,1.035766314850602
Woodstock,il,-74.1182492,42.0410578,1.044700679197599
Worth,il,-94.4176406,40.4684837,1.0692044807290677
Yates City,il,-90.0153424,40.7790141,1.8192955589586524
Yorkville,il,-73.9482022,40.7780067,1.0422569495156029
Zion,il,-87.8328505,42.4461322,1.0879451242748868
